dcat.created;dcat.issued;dcat.creator;dcat.contributor;dcat.contact_name;dcat.contact_email;dcat.accrualperiodicity;dcat.spatial;dcat.temporal;dcat.granularity;dcat.dataquality;dcat.publisher_type;dcat.conforms_to;dcat.temporal_coverage_start;dcat.temporal_coverage_end;dcat.accessRights;dcat_ap_ch.domain;dcat_ap_ch.rights;default.title;default.description;default.theme;default.keyword;default.license;default.license_url;default.language;default.metadata_languages;default.timezone;default.modified;default.modified_updates_on_metadata_change;default.modified_updates_on_data_change;default.data_processed;default.metadata_processed;default.geographic_reference;default.geographic_reference_auto;default.territory;default.geometry_types;default.bbox;default.publisher;default.references;default.records_count;default.attributions;default.source_domain;default.source_domain_title;default.source_domain_address;default.source_dataset;default.shared_catalog;default.federated;default.oauth_scope;default.parent_domain;custom.jahre;custom.publizierende-organisation;custom.tags;datasetid
2021-09-17;2021-09-17;Eidgenössische Materialprüfungs- und Forschungsanstalt EMPA;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Material- und Energieflüsse Schweiz und St.Gallen (EMPA MATCH) Synthese 2020 Konsum (Tonnen & CO2eq);"<p>Der Datensatz zeigt die Material- und Energieflüsse der Schweiz aus dem MatCH Synthesebericht der Eidgenössische Materialprüfungs- und Forschungsanstalt (EMPA), in dem u.a. die Umweltbelastung (Tonnen &amp; CO2) der Wirtschaftssektoren berechnet wird. </p><p>Der Datensatz wurde aus dem Synthesebericht 2018 erstellt und für die <a href=""https://energydatahackdays.ch/#c2391_self"" target=""_blank"">Energy Hackdays 2021</a> aufbereitet. Daraus entstand eine Anwendung zum Thema ""Klimaneutrale Städte"". Mehr Infos dazu: <a href=""https://energydatahackdays.ch/#c2391_self"" target=""_blank"">https://hack.opendata.ch/project/745</a></p><p>Mehr Infos zum Projekt MatCH und zu den verschiedenen Berichten finden Sie unter folgenden Ressourcen:<br/><a href=""https://www.empa.ch/web/s506/care-project-match"" target=""_blank"">MatCH Projekt Informationen</a><br/><a href=""https://www.empa.ch/documents/56122/728861/MatCH_Synthese_Bericht/22c48930-bc8e-4ebc-b899-6e189be39667"" style=""background-color: rgb(255, 255, 255); font-size: 0.875rem;"" target=""_blank"">Bericht - Synthesis: The Swiss Economy</a><br/><a href=""https://www.empa.ch/documents/56122/728861/MatCH_Bericht_Bau_v8_161017.pdf/3a733b91-ab69-43cd-ad81-2b6817716eff"" style=""font-size: 0.875rem; background-color: rgb(255, 255, 255);"" target=""_blank"">Bericht - Building sector</a><span style=""font-family: inherit; font-size: 0.875rem;""> <br/></span><a href=""https://www.empa.ch/documents/56122/728861/MatCH_Mobilitaet_Bericht_170913.pdf/96d1cb72-fdf1-4f0a-af24-214d5e0a452a"" style=""background-color: rgb(255, 255, 255); font-size: 0.875rem;"" target=""_blank"">Bericht - Mobility sector</a><br/><a href=""https://www.empa.ch/documents/56122/728861/MatCH_ProduktionKonsum_Bericht_181024.pdf/ef576a3a-fcfa-4f58-9b21-1f05ff82efbd"" style=""background-color: rgb(255, 255, 255); font-size: 0.875rem;"" target=""_blank"">Bericht - Production and consumption sector</a></p>";Energie,Bau- und Wohnungswesen,Industrie, Dienstleistungen,Raum und Umwelt,Mobilität und Verkehr,Volkswirtschaft;Empa,Material,CO2,Umweltbelastung,Sektor,Energy Hackdays;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2021-09-17T13:42:14+00:00;False;False;2021-09-23T07:50:20.860000+00:00;2023-12-05T13:52:32.831000+00:00;ch_80_3203;True;St. Gallen;;;Eidgenössische Materialprüfungs- und Forschungsanstalt EMPA;https://www.empa.ch/web/s506/care-project-match;8092;;;;;;;False;;stgallen;2018;;opendata.swiss;empa-match-synthese-2020-konsum-tonnen-co2
2020-05-22;2020-10-20;Entsorgung St.Gallen (esg);;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;jährlich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Abfuhrgebiete Stadt St.Gallen;<p>Der Datensatz zeigt die Abfuhrgebiete der Stadt St.Gallen und deren Abfallkalender in PDF-Format.</p>;Verwaltung;Entsorgung,Abfall,Abfuhr,Kalender,Entsorgungsgebiete;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-30T08:18:15.649000+00:00;True;True;2023-12-30T08:18:15.649000+00:00;2023-12-30T08:18:15.748000+00:00;ch_80_3203;False;St. Gallen;;;Entsorgung St.Gallen (esg);https://www.stadt.sg.ch/home/raum-umwelt/abfall-entsorgung/Abfuhrplan.html;12;;;;;;;False;;stgallen;;;opendata.swiss;abfuhrgebiete-stadt-stgallen
2022-04-13;2022-04-13;OGD-Koordinationsstelle St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Mitwirkungen Stadt St.Gallen;<p>Der Datensatz zeigt eine Übersicht über die abgeschlossenen und fertig aufbereiteten Mitwirkungsverfahren der Stadt St.Gallen, welche u.a. auf der digitalen Partizipationsplattform durchgeführt. Neben verschiedenen Informationen zur entsprechenden Mitwirkung enthält der Datensatz auch den Downloadlink zu den verschiedenen Mitwirkungsberichten. </p>;Verwaltung;Partizipation,Beteiligung,Teilhabe,Vernehmlassung;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-14T09:08:20.025000+00:00;True;True;2024-03-14T09:08:20.025000+00:00;2024-03-14T09:08:20.168000+00:00;;False;;Point;"{""coordinates"": [[[9.42066203802824, 47.445229017175734], [9.299811674281955, 47.445229017175734], [9.299811674281955, 47.40263524465263], [9.42066203802824, 47.40263524465263], [9.42066203802824, 47.445229017175734]]], ""type"": ""Polygon""}";OGD-Koordinationsstelle St.Gallen;https://partizipieren.stadt.sg.ch;47;;;;;;;False;;stgallen;;;opendata.swiss;mitwirkungen-stadt-st-gallen
2020-11-19;2020-11-19;Stadtpolizei (stapo), Stadt St.Gallen;Stadt St.Gallen, Geomatik und Vermessung;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Eventplätze öffentlicher Raum Stadt St.Gallen;"<p>Der Datensatz zeigt die Eventplätze im öffentlichen Raum der Stadt St.Gallen, welche für Veranstaltungen belegt werden können. Die Stadtpolizei St.Gallen unterscheidet zwischen kommerziellen und nicht kommerziellen Veranstaltungen. Diesbezüglich stehen verschiedene Gesuchsformulare zur Verfügung. Vor der Eingabe eines Gesuchs sind die Nutzungsmöglichkeiten sowie die Verfügbarkeit der Eventplätze im Belegungskalender zu prüfen. Weitere Informationen zu Veranstaltungen und Bewilligungen im öffentlichen Raum: <a href=""https://www.stadt.sg.ch/home/wirtschaft-arbeit/gewerbe-veranstaltungen/neu-veranstaltungen.html"" target=""_blank"">https://www.stadt.sg.ch/home/wirtschaft-arbeit/gewerbe-veranstaltungen/neu-veranstaltungen.html</a><a href=""https://www.stadt.sg.ch/home/wirtschaft-arbeit/gewerbe-veranstaltungen/neu-veranstaltungen.html""></a></p>";Öffentliche Ordnung und Sicherheit,Kultur, Medien, Informationsgesellschaft, Sport;Veranstaltungen,Event,Öffentlicher Raum,Bewilligungen,Plätze;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-07T15:10:23.659000+00:00;True;True;2024-03-07T15:10:23.659000+00:00;2024-03-07T15:10:23.774000+00:00;ch_80_3203;True;St. Gallen;MultiPolygon,Polygon;"{""coordinates"": [[[9.377871751785278, 47.42655258625746], [9.370467346161604, 47.42655258625746], [9.370467346161604, 47.42166145239025], [9.377871751785278, 47.42166145239025], [9.377871751785278, 47.42655258625746]]], ""type"": ""Polygon""}";Stadtpolizei (stapo), Stadt St.Gallen;https://www.stadt.sg.ch/home/wirtschaft-arbeit/gewerbe-veranstaltungen/neu-veranstaltungen.html;20;;;;;;;False;;stgallen;;;opendata.swiss;eventplatze-offentlicher-raum-stadt-stgallen
2022-01-31;2022-02-04;Standortförderung, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;2021-12-16T23:00:00+00:00;2022-01-30T23:00:00+00:00;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Sankt Diskurs, Ideenfindung Partizipationsplattform Stadt St.Gallen;"<p>Mit der «Sankt»-Kampagne 2021-2023 hebt die Stadt ihre Stärken und Qualitäten hervor und wirbt damit aktiv für neue Zuzügerinnen und Zuzüger sowie Arbeitnehmende und Firmen. Ende 2020 lud die Standortförderung der Stadt St.Gallen die Bevölkerung dazu ein, am ""Sankt""-Diskurs zur Stadt St.Gallen teilzunehmen und die Gedanken, Meinungen und Wünsche anhand drei gestellten Fragen auf der Partizipationsplattform der Stadt St.Gallen zu teilen:</p><ul><li><span style=""font-family: inherit; font-size: 0.875rem;"">Was zeichnet St.Gallen aus?</span><br/></li><li>Was fehlt in St.Gallen?</li><li>Wie soll St.Gallen in 20 Jahren wahrgenommen werden?</li></ul><p>Der Datensatz zeigt die Beiträge und Kommentare die auf der Partizipationsplattform eingegangen sind.</p>";Verwaltung,Arbeit, Erwerb,Tourismus;Standortförderung,Partizipation,Sankt,Standortmarketing,Kampagne;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-19T23:00:40.360000+00:00;False;True;2024-03-19T23:00:40.360000+00:00;2024-03-19T23:00:40.477000+00:00;ch_80_3203;True;St. Gallen;;;Standortförderung, Stadt St.Gallen;https://www.stadt.sg.ch/home/wirtschaft-wohnen/detailhandel-und-gastronomie/partnerpakete.html;82;;;;;;;False;;stgallen;;;opendata.swiss;sankt-diskurs-ideenfindung-partizipationsplattform-stadt-stgallen
;;;;Ansprechsstelle für Daten;data@sbb.ch;;;alle 2 Jahre;;;;;;;;schweizerische-bundesbahnen-sbb;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Passagierfrequenz an den Bahnhöfen der Stadt St.Gallen;"In den Zahlen sind die Ein- und Aussteigenden der in «EVU_EF_ITF» angegebenen Eisenbahnverkehrsunternehmen enthalten. Für die grösseren Bahnhöfe ist in den Bemerkungen angegeben, welche Eisenbahntransportunternehmen am jeweiligen Bahnhof nicht in den Zahlen enthalten sind. Ein- und Aussteigende anderer öffentlicher Verkehrsmittel sowie Passanten werden nicht berücksichtigt. Umsteigende zählen sowohl als Aus- wie als Einsteigende, also zweifach.<br/>
Letzter Update Juni.  2023<br/><br/>
Detaillierte Informationen zu den Bahnhöfen und Haltestellen, beispielsweise deren Koordinaten, finden sich in der Liste der Stations- und Haltestellennamen, publiziert im Auftrag des BAV: https://opentransportdata.swiss/de/dataset/bav_liste ";Mobilität und Verkehr;Verkehr,Passagier,Pendler,Kunden;https://data.sbb.ch/page/licence;;de;de;;2023-12-12T09:42:23.324000+00:00;True;True;2024-02-23T10:16:09+00:00;2024-03-20T02:10:52.202000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.393443735316396, 47.43454037234187], [9.300860250368714, 47.43454037234187], [9.300860250368714, 47.403929410502315], [9.393443735316396, 47.403929410502315], [9.393443735316396, 47.43454037234187]]], ""type"": ""Polygon""}";SBB Personenverkehr;;10;;;;;;;True;;stgallen;;;;passagierfrequenz
2020-12-03;2020-12-16;Tiefbauamt, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;unregelmässig;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Geokoordinaten Velo Zählstellen Stadt St.Gallen;"<p>Der Datensatz zeigt die Geokoordinaten der Velozählstellen der Stadt St.Gallen. Die Zählungsdaten der Zählstellen finden Sie unter: <a href=""https://daten.stadt.sg.ch/explore/dataset/velozahlungen-stadt-stgallen"" target=""_blank"">https://daten.stadt.sg.ch/explore/dataset/velozahlungen-stadt-stgallen</a></p>";Mobilität und Verkehr;Velo,Velodaten,Zählstellen,Fahrrad;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-01T08:24:50.963000+00:00;False;True;2023-12-01T08:24:50.963000+00:00;2023-12-05T13:36:55.048000+00:00;ch_80_3203;True;St. Gallen;Point;"{""coordinates"": [[[9.420322570949793, 47.450226726941764], [9.323999918997288, 47.450226726941764], [9.323999918997288, 47.40376998670399], [9.420322570949793, 47.40376998670399], [9.420322570949793, 47.450226726941764]]], ""type"": ""Polygon""}";Tiefbauamt, Stadt St.Gallen;;21;;;;;;;False;;stgallen;;;opendata.swiss;geokoordinaten-velo-zahlstellen-stadt-stgallen
2021-03-24;2021-03-24;Entsorgung St.Gallen (esg);OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Einzugsgebiet des Kehrichtheizkraftwerk (KHK) St.Gallen;Zum Einzugsgebiet des Kehrichtheizkraftwerkt St.Gallen (KHK St.Gallen) gehören 41 Gemeinden aus den Kantonen St.Gallen, Appenzell Ausserrhoden, Appenzell Innerrhoden und Thurgau. Dieses Einzugsgebiet mit über 200'000 Einwohnern wird als «Abfallregion St.Gallen – Rorschach – Appenzell» bezeichnet, da eine umfassende Zusammenarbeit im Bereich der Abfallbewirtschaftung besteht. Hauptaufgabe des KHK St.Gallen ist die Behandlung brennbarer Abfälle aus der Region. Jedes Jahr werden ca. 75'000 Tonnen Abfall aus Haushalten, Industrie und Gewerbe behandelt.;Raum und Umwelt;Entsorgung,Kehricht,Verbrennung,Abfall,Heizung,Wärme;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-05T13:40:36.703000+00:00;True;True;2021-03-24T17:59:53.499000+00:00;2023-12-05T13:40:47.197000+00:00;world_ch;True;Switzerland;MultiPolygon,Polygon;"{""coordinates"": [[[9.589405171573162, 47.531936410814524], [9.191098557785153, 47.531936410814524], [9.191098557785153, 47.23399365786463], [9.589405171573162, 47.23399365786463], [9.589405171573162, 47.531936410814524]]], ""type"": ""Polygon""}";Entsorgung St.Gallen (esg);https://www.stadt.sg.ch/home/raum-umwelt/abfall-entsorgung/kehrichtheizkraftwerk.html;41;;;;;;;False;;stgallen;;;opendata.swiss;einzugsgebiet-des-kehrichtheizkraftwerk-khk-stgallen
2020-05-21;2020-05-21;Tiefbauamt, Stadt St.Gallen;OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Detailpläne und Geokoordinaten MIV Zählstellen Stadt St.Gallen;"<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Dieser Datensatz zeigt sämtliche Detailpläne und Geokoordinaten der Zählstellen des motorisierten Individualverkehrs (MIV) der Stadt St.Gallen. Darin enthalten sind die Pläne zur Erklärung der Richtungsnummern, die Koordinaten im schweizerischen Landeskoordinatensystem LV95, sowie im globalen Koordinatensystem WGS84 (GPS).</p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Die LV95-Koordinaten stammen aus dem System des städtischen Tiefbauamtes, während zur Umrechnung von LV95 in WGS84 die Transformationsdienste des Bundesamt für Landestopografie swisstopo verwendet wurden: <a href=""https://www.swisstopo.admin.ch/de/karten-daten-online/calculation-services.html"" style='background-color: rgb(255, 255, 255); font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 0.833rem;'>https://www.swisstopo.admin.ch/de/karten-daten-online/calculation-services.html</a></p>";Mobilität und Verkehr;MIV,Zählstellen,Koordinaten;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-05T13:40:28.196000+00:00;True;True;2021-02-23T09:37:27.602000+00:00;2023-12-05T13:40:46.155000+00:00;ch_80_3203;False;St. Gallen;Point;"{""coordinates"": [[[9.41795895807445, 47.44671173393726], [9.299545800313354, 47.44671173393726], [9.299545800313354, 47.40268817637116], [9.41795895807445, 47.40268817637116], [9.41795895807445, 47.44671173393726]]], ""type"": ""Polygon""}";Tiefbauamt, Stadt St.Gallen;https://www.swisstopo.admin.ch/de/karten-daten-online/calculation-services.html;50;;;;;;;False;;stgallen;;;opendata.swiss;detailplane-und-geokoordinaten-miv-zahlstellen-stadt-stgallen
2021-11-02;2021-11-02;Dienststelle Sport, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;alle 15 Minuten;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Besucherzahlen in den Frei- und Hallenbäder der Stadt St.Gallen (während Covid-19-Pandemie);"<p>Die Dienststelle Sport hat im Laufe der Corona-Pandemie begonnen, die Besucherinnen und Besucher der Freibäder und Hallenbäder in St.Gallen zu zählen. Dieser Datensatz zeigt diese Zählungen der Firma countee. Sie zeigen den aktuellen Besucherstand zum entsprechenden Zeitpunkt.</p><p>Leider können wir aus lizenztechnischen Gründen nicht alle Besucherbewegungen hier im Portal ausweisen, weshalb wir uns auf viertelstündliche Besucherstände beschränken. Dadurch kann allerdings mit diesem Datensatz nicht auf die genaue Anzahl Besucher pro Tag geschlossen werden. Dafür stellen wir euch die <span style=""font-family: inherit; font-size: 0.875rem;"">Exportlinks des Zählerbetreibers Countee zur Verfügung, welche Analysen mit sämtlichen Besucherbewegungen ermöglichen. Die Exports sind nach folgendem Schema aufgebaut:</span></p><ul><li>Alle Bewegungen: http://countee.ch/exports/&lt;Bad_ID&gt;-&lt;JAHR&gt;.csv</li><li>15min Besucherstand (dieser Datensatz): http://countee.ch/exports/&lt;Bad_ID&gt;-&lt;JAHR&gt;_15min.csv</li><li>Metadaten: http://countee.ch/exports/&lt;Bad_ID&gt;-&lt;JAHR&gt;.csv.meta.txt</li></ul><div><span style=""font-family: inherit; font-size: 0.875rem;""><b>Bad_IDs:</b></span></div><table class=""table table-bordered""><tbody><tr><td>Freibad Rotmonten<br/></td><td>c5ed762037214d<br/></td></tr><tr><td>Familienbad Dreilinden<br/></td><td>c5ed7621c47da1<br/></td></tr><tr><td>Freibad Lerchenfeld<br/></td><td>c5ed7622ecbf1f<br/></td></tr><tr><td>Hallenbad Blumenwies<br/></td><td>c5ed761e9a9100<br/></td></tr><tr><td>Hallenbad Volksbad<br/></td><td>c5ed76249da809<br/></td></tr></tbody></table>";Kultur, Medien, Informationsgesellschaft, Sport,Mobilität und Verkehr;Bäder,Kapazitäten,Besucher,Freibad,Hallenbad;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-21T10:21:46.040000+00:00;True;True;2023-01-04T23:00:31.279000+00:00;2024-03-19T23:00:25.896000+00:00;ch_80_3203;True;St. Gallen;;;Dienststelle Sport, Stadt St.Gallen;https://www.sport.stadt.sg.ch/home/baeder-sauna.html;14582;;;;;;;False;;stgallen;2020,2021;;opendata.swiss;besucherzahlen-freibader-hallenbader-stadt-stgallen
2023-07-06;2023-07-06;Rauminformationszentrum (RIZ), Stadt St.Gallen;;opendata@stadt.sg.ch;;;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Ortsbildinventar nach ISOS;<p>Der Datensatz zeigt das Ortsbildinventar nach ISOS mit den Gebiets- und Umgebungszonen.</p>;Bau- und Wohnungswesen,Raum und Umwelt;Ortsbildinventar,Entsieglungspotential;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-07-06T06:13:10+00:00;False;False;2023-07-11T08:49:50.144000+00:00;2023-12-05T13:48:49.350000+00:00;ch_80_3203;False;St. Gallen;MultiPolygon,Polygon;"{""coordinates"": [[[9.410145683214068, 47.44753714185208], [9.313752707093954, 47.44753714185208], [9.313752707093954, 47.3965254239738], [9.410145683214068, 47.3965254239738], [9.410145683214068, 47.44753714185208]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;;112;;;;;;;False;;stgallen;;;opendata.swiss;ortsbildinventar-nach-isos
2020-05-22;2020-10-20;Entsorgung St.Gallen (esg);OGD-Koordinationsstelle St.Gallen;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;keine Aktualisierung vorgesehen;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Strassen innerhalb St.Galler Abfuhrgebiete (Stand 2023);<p>Der Datensatz zeigt die St.Galler Strassen in den entsprechenden Abfuhrgebieten.</p>;Verwaltung;Entsorgung,Abfall,Strassen,Abfuhr;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2023-12-05T13:43:02.008000+00:00;True;True;2023-05-04T12:42:51.552000+00:00;2023-12-05T13:43:08.240000+00:00;ch_80_3203;False;St. Gallen;;;Entsorgung St.Gallen (esg);;690;;;;;;;False;;stgallen;;;opendata.swiss;strassen-innerhalb-stgaller-abfuhrgebiete
;;Entsorgung St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Unterflurbehälter Stadt St.Gallen;Standorte der öffentlichen Unterflurcontainer;Raum und Umwelt;;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:09+00:00;;;2024-03-20T05:30:26.756000+00:00;2024-03-20T05:30:26.868000+00:00;;;;Point;;Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=Unterflurbehaelter;400;;;;;;;False;;stgallen;;;opendata.swiss;unterflurbehalter
2023-04-03;2023-04-03;OGD-Koordinationsstelle St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Übersicht Dienstleistungen gegenüber Kundinnen und Kunden der Stadt St.Gallen;<p>Der Datensatz zeigt eine Arbeitsversion einer Übersicht über sämtliche Dienstleistungen, welche die Stadt St.Gallen gegenüber Ihren Kundinnen und Kunden erbringt. Ziel ist es, dass die Dienstleistungen durch Open Data besser auffindbar und durchsuchbar werden und an verschiedenen Orten einer Cutomer Journey integriert werden kann. Die Dienstleistungsübersicht ist Grundlage des erweiterten städtischen Online-Schalters.</p>;Verwaltung;Dienstleistungen,Services,Smart Government;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-03-20T08:08:29.874000+00:00;True;True;2024-03-20T08:08:29.874000+00:00;2024-03-20T08:08:29.969000+00:00;;False;;;;OGD-Koordinationsstelle St.Gallen;;369;;;;;;;False;;stgallen;;;opendata.swiss;dienstleistungsuebersicht-stadt-stgallen
;;Stadt St.Gallen, Tiefbauamt;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;Änderungen werden laufen aktualisiert;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Veloplan Stadt St.Gallen;Infos über Infrastruktur und Velorouten;Mobilität und Verkehr;Velo,Velorouten,Strassen,Bike,Steigung;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:07+00:00;;;2024-03-20T05:31:24.719000+00:00;2024-03-20T05:31:24.815000+00:00;;;;LineString;"{""coordinates"": [[[9.44046520628035, 47.45480643119663], [9.289921699091792, 47.45480643119663], [9.289921699091792, 47.39060951862484], [9.44046520628035, 47.39060951862484], [9.44046520628035, 47.45480643119663]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=veloplan;17261;;;;;;;False;;stgallen;;;opendata.swiss;veloplan
;;Tiefbauamt, Stadt St.Gallen;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;täglich;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Parkplätze und Parkhäuser in der Stadt St.Gallen;"<p class=""MsoNormal"">Der Datensatz zeigt die Parkplätze und Parkhäuser der Stadt St.Gallen inklusive der Parkplatzart und der Anzahl Parkplätze.<o:p></o:p></p>";Mobilität und Verkehr;Parkplatz,Parkhaus,Blaue Zone,Weisse Zone;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2021-11-02T05:30:05+00:00;False;False;2024-03-20T05:35:08.074000+00:00;2024-03-20T05:35:08.182000+00:00;;False;;Point;;Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/;2768;;;;;;;False;;stgallen;;;opendata.swiss;parkplatze-und-parkhauser-stadt-stgallen
;;Stadt St.Gallen, Tiefbauamt;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;Änderungen werden laufen aktualisiert;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialWithPermission-ReferenceRequired;Begegnungszonen Stadt St.Gallen;Realisierte Begegnungszonen, mit Angabe Gebiet, Nr. und Einführungsdatum;Mobilität und Verkehr,Raum und Umwelt;Fussgänger,Passanten,Langsamverkehr;CC BY;https://creativecommons.org/licenses/by/4.0/;de;de;Europe/Zurich;2024-01-15T12:31:07+00:00;;;2024-03-20T05:30:46.418000+00:00;2024-03-20T05:30:46.540000+00:00;;;;Polygon;"{""coordinates"": [[[9.394275387749076, 47.437833244912326], [9.33313351124525, 47.437833244912326], [9.33313351124525, 47.40129120647907], [9.394275387749076, 47.40129120647907], [9.394275387749076, 47.437833244912326]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=begegnungszonen;26;;;;;;;False;;stgallen;;;opendata.swiss;begegnungszonen
2020-04-02;2020-04-02;Stadt St.Gallen, Liegenschaften;;OGD-Koordinationsstelle St.Gallen;opendata@stadt.sg.ch;quartalsweise;;;;;;;;;;stadt-st-gallen;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;Städtische Liegenschaften Stadt St.Gallen;;Bau- und Wohnungswesen;;CC BY;https://creativecommons.org/licenses/by/4.0/deed.de;de;de;;2024-01-15T12:31:04+00:00;;;2024-03-20T05:30:38.104000+00:00;2024-03-20T05:30:38.216000+00:00;;;;MultiPolygon,Polygon;"{""coordinates"": [[[9.434714633971453, 47.45096739381552], [9.292169893160462, 47.45096739381552], [9.292169893160462, 47.39515489898622], [9.434714633971453, 47.39515489898622], [9.434714633971453, 47.45096739381552]]], ""type"": ""Polygon""}";Rauminformationszentrum (RIZ) Stadt St.Gallen;https://map.stadt.sg.ch/stadtplan/ext/?lang=de&basemap=sg_av&layers=LI_Stadt;984;;;;;;;False;;stgallen;;;opendata.swiss;stadtische-liegenschaften
